,,0
D,10,-0.20103782285292102
D,11,-0.18189136353359475
D,12,-0.1660747232263261
D,13,-0.1527887453682185
D,14,-0.14147106052612968
D,15,-0.1317144356622582
D,16,-0.12321673013566138
D,17,-0.1157490495213776
D,18,-0.10913481812015803
D,19,-0.10323563876231046
D,20,-0.09794150344116748
D,21,-0.09316386912696241
D,22,-0.08883066591175592
D,23,-0.08488263631567623
D,24,-0.08127060923841445
D,25,-0.07795344151439708
D,26,-0.07489644380795112
D,27,-0.07207016290953741
D,28,-0.0694494297128279
D,29,-0.06701260761763957
D,30,-0.06474099380009338
D,31,-0.06261833826566361
D,32,-0.06063045451119813
D,33,-0.05876490206469845
D,34,-0.05701072588366433
D,35,-0.05535824107544173
D,36,-0.05379885400289492
D,37,-0.05232491279733421
D,38,-0.05092958178940757
D,39,-0.04960673550916204
D,40,-0.048350868787411225
D,41,-0.047157020175375916
D,42,-0.046020706436210354
D,43,-0.044937866284770304
D,44,-0.043904811887420035
D,45,-0.04291818690118541
D,46,-0.04197493004621446
D,47,-0.04107224337855173
D,48,-0.04020756457058411
D,49,-0.039378542620674695
D,50,-0.0385830165071259
D,51,-0.03781899637827199
D,52,-0.03708464693403549
D,53,-0.03637827270671903
D,54,-0.03569830499257496
D,55,-0.035043290222068035
D,56,-0.03441187958743688
D,57,-0.033802819771728616
D,58,-0.033214944645264935
D,59,-0.03264716781372194
D,60,-0.0320984759176937
D,61,-0.03156792259673962
D,62,-0.03105462304232222
D,63,-0.03055774907364243
D,64,-0.030076524678784303
D,65,-0.02961022197058479
D,66,-0.029158157513018864
D,67,-0.028719688978987634
D,68,-0.02829421210522713
D,69,-0.027881157913907894
D,70,-0.027479990174140483
D,71,-0.02709020307947098
D,72,-0.026711319120318947
D,73,-0.02634288713245052
D,74,-0.025984480504799894
D,75,-0.02563569553158027
D,76,-0.02529614989540105
D,77,-0.024965481269316196
D,78,-0.024643346027133164
D,79,-0.02432941805226372
D,80,-0.02402338763651261
D,81,-0.023724960460903294
D,82,-0.023433856651568025
D,83,-0.02314980990427484
D,84,-0.02287256667189024
D,85,-0.022601885409499898
D,86,-0.02233753587254699
D,87,-0.02207929846361378
D,88,-0.021826963624032098
D,89,-0.02158033126669794
D,90,-0.021339210246958003
D,91,-0.02110341786853841
D,92,-0.020872779421888334
D,93,-0.020647127752461462
D,94,-0.020426302856714693
D,95,-0.020210151503732832
D,96,-0.019998526880657137
D,97,-0.0197912882601306
D,98,-0.019588300688233824
D,99,-0.019389434691397665
D,100,-0.019194566001032462
D,101,-0.0190035752945546
D,102,-0.018816347951751442
D,103,-0.018632773825392163
D,104,-0.018452747025147948
D,105,-0.018276165713902042
D,106,-0.018102931915665827
D,107,-0.017932951334296846
D,108,-0.017766133182351502
D,109,-0.017602390019379553
D,110,-0.01744163759911159
D,111,-0.017283794724911754
D,112,-0.017128783113029237
D,113,-0.016976527263135182
D,114,-0.0168269543357075
D,115,-0.01667999403583115
D,116,-0.016535578503053972
D,117,-0.016393642206889488
D,118,-0.01625412184768319
D,119,-0.01611695626246998
D,120,-0.01598208633558933
D,121,-0.015849454913715852
D,122,-0.015719006725125505
D,123,-0.015590688302879338
D,124,-0.015464447911764363
D,125,-0.015340235478736369
D,126,-0.015218002526715785
D,127,-0.015097702111483292
D,128,-0.014979288761590302
D,129,-0.014862718421031871
D,130,-0.014747948394617093
D,131,-0.014634937295805844
D,132,-0.014523644996978993
D,133,-0.014414032581907396
D,134,-0.014306062300396162
D,135,-0.014199697524927057
D,136,-0.014094902709245904
D,137,-0.013991643348737346
D,138,-0.013889885942565473
D,139,-0.013789597957419544
D,140,-0.013690747792852348
D,141,-0.013593304748061736
D,142,-0.013497238990125273
D,143,-0.01340252152352801
D,144,-0.013309124160995653
D,145,-0.013217019495520418
D,146,-0.013126180873558822
D,147,-0.013036582369300687
D,148,-0.012948198760018584
D,149,-0.012861005502374531
D,150,-0.012774978709718334
E,1,0.0
E,2,0.0
E,3,0.0
E,4,0.0
E,5,0.0
E,6,0.0
E,7,0.0
E,8,0.0
E,9,0.0
E,10,0.0
E,11,0.0
E,12,0.0
E,13,0.0
E,14,0.0
E,15,0.0
E,16,0.0
E,17,0.0
E,18,0.0
E,19,0.0
E,20,0.0
E,21,0.0
E,22,0.0
E,23,0.0
E,24,0.0
E,25,0.0
E,26,0.0
E,27,0.0
E,28,0.0
E,29,0.0
E,30,0.0
E,31,0.0
E,32,0.0
E,33,0.0
E,34,0.0
E,35,0.0
E,36,0.0
E,37,0.0
E,38,0.0
E,39,0.0
E,40,0.0
E,41,0.0
E,42,0.0
E,43,0.0
E,44,0.0
E,45,0.0
E,46,0.0
E,47,0.0
E,48,0.0
E,49,0.0
E,50,0.0
E,51,0.0
E,52,0.0
E,53,0.0
E,54,0.0
E,55,0.0
E,56,0.0
E,57,0.0
E,58,0.0
E,59,0.0
E,60,0.0
E,61,0.0
E,62,0.0
E,63,0.0
E,64,0.0
E,65,0.0
E,66,0.0
E,67,0.0
E,68,0.0
E,69,0.0
E,70,0.0
E,71,0.0
E,72,0.0
E,73,0.0
E,74,0.0
E,75,0.0
E,76,0.0
E,77,0.0
E,78,0.0
E,79,0.0
E,80,0.0
E,81,0.0
E,82,0.0
E,83,0.0
E,84,0.0
E,85,0.0
E,86,0.0
E,87,0.0
E,88,0.0
E,89,0.0
E,90,0.0
E,91,0.0
E,92,0.0
E,93,0.0
E,94,0.0
E,95,0.0
E,96,0.0
E,97,0.0
E,98,0.0
E,99,0.0
E,100,0.0
E,101,0.0
E,102,0.0
E,103,0.0
E,104,0.0
E,105,0.0
E,106,0.0
E,107,0.0
E,108,0.0
E,109,0.0
E,110,0.0
E,111,0.0
E,112,0.0
E,113,0.0
E,114,0.0
E,115,0.0
E,116,0.0
E,117,0.0
E,118,0.0
E,119,0.0
E,120,0.0
E,121,0.0
E,122,0.0
E,123,0.0
E,124,0.0
E,125,0.0
E,126,0.0
E,127,0.0
E,128,0.0
E,129,0.0
E,130,0.0
E,131,0.0
E,132,0.0
E,133,0.0
E,134,0.0
E,135,0.0
E,136,0.0
E,137,0.0
E,138,0.0
E,139,0.0
E,140,0.0
E,141,0.0
E,142,0.0
E,143,0.0
E,144,0.0
E,145,0.0
E,146,0.0
E,147,0.0
E,148,0.0
E,149,0.0
E,150,0.0
F,1,2.670201155131484
F,2,0.8105694691387021
F,3,-0.39861305509519174
F,4,-0.20337400770162845
F,5,0.09006327434874474
F,6,0.022067778141582728
F,7,0.015800006835097635
F,8,0.03242277876554816
F,9,-0.034482098191625704
F,10,-0.027604782208808465
F,11,0.016542234064055146
F,12,0.005047639234653123
F,13,0.004272321848210359
F,14,0.010007030483193886
F,15,-0.011849377380951001
F,16,-0.010369746490509701
F,17,0.006698921232551246
F,18,0.002179756045005296
F,19,0.0019504756429010173
F,20,0.00479626904815803
F,21,-0.005928213192968351
F,22,-0.005389576191119419
F,23,0.0036025309739497746
F,24,0.0012087827773342996
F,25,0.0011121204311251437
F,26,0.0028047386475387763
F,27,-0.003547641999779215
F,28,-0.003294322769381762
F,29,0.0022453447898579016
F,30,0.0007670787575787194
F,31,0.000717603105383359
F,32,0.0018380260071172386
F,33,-0.0023586571307407517
F,34,-0.002219943501309836
F,35,0.0015322674274833624
F,36,0.0005296967179392043
F,37,0.0005010698358287533
F,38,0.0012969111506219236
F,39,-0.0016807769231539371
F,40,-0.0015967515426021095
F,41,0.0011118922759104286
F,42,0.0003876035934288688
F,43,0.00036957801455107103
F,44,0.0009638162534348564
F,45,-0.0012580894302966564
F,46,-0.001203396495275913
F,47,0.0008434645880735647
F,48,0.0002958671640035035
F,49,0.00028379223670224607
F,50,0.0007443245813945772
F,51,-0.0009768970078795763
F,52,-0.0009393275876501267
F,53,0.000661689362562206
F,54,0.00023322571011717697
F,55,0.00022474548902713665
F,56,0.0005920887283701259
F,57,-0.0007804312301182455
F,58,-0.000753521843280161
F,59,0.0005329187831286669
F,60,0.00018856021150564714
F,61,0.00018237833174861856
F,62,0.00048219480615033206
F,63,-0.0006377808881522923
F,64,-0.000617851471100498
F,65,0.0004383826225736592
F,66,0.0001555970604936452
F,67,0.00015095263469564607
F,68,0.00040028121932776125
F,69,-0.0005309460481314754
F,70,-0.0005157769461922278
F,71,0.0003669395514435014
F,72,0.00013057856888511188
F,73,0.0001270012440014942
F,74,0.00033759661355214937
F,75,-0.00044886835626231636
F,76,-0.000437056549159244
F,77,0.00031163762750430684
F,78,0.00011114260791391176
F,79,0.00010832898515686015
F,80,0.0002885615767670709
F,81,-0.0003844499200408892
F,82,-0.000375073445646433
F,83,0.00026795684930205037
F,84,9.574388307689169e-05
F,85,9.349116470471971e-05
F,86,0.0002494827544286592
F,87,-0.0003329655644150886
F,88,-0.0003253984123226146
F,89,0.0002328553487902046
F,90,8.333701055308548e-05
F,91,8.150548381097994e-05
F,92,0.00021783646039739385
F,93,-0.0002911709679292787
F,94,-0.0002849760181126218
F,95,0.00020422511190191887
F,96,7.3194297171994e-05
F,97,7.168517692102833e-05
F,98,0.00019185076192632005
F,99,-0.0002567787466149461
F,100,-0.00025164330136560886
F,101,0.00018056793698790428
F,102,6.479655306199095e-05
F,103,6.353839750461443e-05
F,104,0.00017025193638704452
F,105,-0.00022813869594056312
F,106,-0.0002238342889283665
F,107,0.0001607953717791445
F,108,5.776530351825869e-05
F,109,5.670541220096845e-05
F,110,0.00015210536106937552
F,111,-0.0002040360839741153
F,112,-0.00020039265574172023
F,113,0.00014410123895799152
F,114,5.18193862704807e-05
F,115,5.0918196737881685e-05
F,116,0.00013671267821533178
F,117,-0.00018356069143618536
F,118,-0.00018044954961304177
F,119,0.0001298781395831887
F,120,4.6746400713075856e-05
F,121,4.597374623596662e-05
F,122,0.00012354358621226985
F,123,-0.00016601959812377783
F,124,-0.00016334190656100422
F,125,0.00011766141227154748
F,126,4.2383472566019306e-05
F,127,4.1716026732670566e-05
F,128,0.00011218954590155049
F,129,-0.00015087777827642312
F,130,-0.00014855661629045724
F,131,0.00010709069482609013
F,132,3.860401560137894e-05
F,133,3.8023512355017663e-05
F,134,0.00010233170927139454
F,135,-0.00013771681399344336
F,136,-0.00013569159430536562
F,137,9.788304179914116e-05
F,138,3.5308445026532506e-05
F,139,3.48004164674523e-05
F,140,9.371828756373191e-05
F,141,-0.00012620567593343152
F,142,-0.00012442815339659512
F,143,8.981379159431603e-05
F,144,3.2417549747257995e-05
F,145,3.197041648365408e-05
F,146,8.614831216268664e-05
F,147,-0.00011607970247037511
F,148,-0.00011451107586762238
F,149,8.270273126606491e-05
F,150,2.986768777901369e-05
G,1,2.670201155131484
G,2,-0.810569469138702
G,3,-0.3986130550951937
G,4,0.2033740077016291
G,5,0.09006327434874445
G,6,-0.0220677781415817
G,7,0.015800006835097857
G,8,-0.03242277876554733
G,9,-0.0344820981916254
G,10,0.027604782208808853
G,11,0.016542234064055222
G,12,-0.005047639234652526
G,13,0.004272321848209332
G,14,-0.010007030483193291
G,15,-0.011849377380951015
G,16,0.010369746490510118
G,17,0.006698921232550448
G,18,-0.0021797560450040818
G,19,0.0019504756429009687
G,20,-0.0047962690481568315
G,21,-0.005928213192969094
G,22,0.005389576191119801
G,23,0.0036025309739485395
G,24,-0.0012087827773345008
G,25,0.0011121204311244914
G,26,-0.002804738647538371
G,27,-0.003547641999779312
G,28,0.0032943227693825877
G,29,0.002245344789857301
G,30,-0.0007670787575783586
G,31,0.0007176031053832341
G,32,-0.001838026007117334
G,33,-0.002358657130742188
G,34,0.002219943501310155
G,35,0.001532267427483254
G,36,-0.0005296967179384861
G,37,0.0005010698358275043
G,38,-0.0012969111506208747
G,39,-0.0016807769231541175
G,40,0.001596751542602106
G,41,0.0011118922759099509
G,42,-0.00038760359342920533
G,43,0.0003695780145509184
G,44,-0.0009638162534341896
G,45,-0.0012580894302965107
G,46,0.0012033964952762148
G,47,0.0008434645880716699
G,48,-0.0002958671640034792
G,49,0.0002837922367018089
G,50,-0.0007443245813948465
G,51,-0.0009768970078797845
G,52,0.000939327587651681
G,53,0.0006616893625622997
G,54,-0.00023322571011686818
G,55,0.0002247454890264705
G,56,-0.0005920887283700771
G,57,-0.000780431230119609
G,58,0.000753521843279939
G,59,0.0005329187831284929
G,60,-0.00018856021150512672
G,61,0.00018237833174866366
G,62,-0.0004821948061491492
G,63,-0.0006377808881538015
G,64,0.0006178514711014087
G,65,0.00043838262257327523
G,66,-0.00015559706049377703
G,67,0.00015095263469465554
G,68,-0.0004002812193264517
G,69,-0.0005309460481322716
G,70,0.0005157769461924949
G,71,0.0003669395514429401
G,72,-0.00013057856888426013
G,73,0.0001270012440003753
G,74,-0.0003375966135514899
G,75,-0.0004488683562625124
G,76,0.0004370565491596881
G,77,0.00031163762750358384
G,78,-0.00011114260791292296
G,79,0.00010832898515632412
G,80,-0.00028856157676696373
G,81,-0.00038444992004124656
G,82,0.00037507344564702456
G,83,0.00026795684930119856
G,84,-9.574388307580228e-05
G,85,9.349116470468675e-05
G,86,-0.0002494827544283762
G,87,-0.00033296556441688753
G,88,0.0003253984123233397
G,89,0.0002328553487904693
G,90,-8.333701055312191e-05
G,91,8.150548381078218e-05
G,92,-0.00021783646039697305
G,93,-0.00029117096792992576
G,94,0.00028497601811345447
G,95,0.00020422511190199694
G,96,-7.319429717186562e-05
G,97,7.168517691956769e-05
G,98,-0.00019185076192577283
G,99,-0.00025677874661572155
G,100,0.0002516433013654857
G,101,0.00018056793698784102
G,102,-6.479655306172033e-05
G,103,6.353839750414952e-05
G,104,-0.00017025193638637443
G,105,-0.0002281386959403827
G,106,0.00022383428892837343
G,107,0.00016079537177794354
G,108,-5.776530351786491e-05
G,109,5.670541220039252e-05
G,110,-0.00015210536106960784
G,111,-0.0002040360839740754
G,112,0.00020039265574185727
G,113,0.00014410123895767027
G,114,-5.181938626997763e-05
G,115,5.091819673720341e-05
G,116,-0.0001367126782154185
G,117,-0.00018356069143722793
G,118,0.00018044954961328984
G,119,0.00012987813958276542
G,120,-4.674640071156318e-05
G,121,4.597374623610366e-05
G,122,-0.0001235435862122318
G,123,-0.000166019598123986
G,124,0.00016334190656223848
G,125,0.00011766141227101921
G,126,-4.2383472565322815e-05
G,127,4.1716026731819685e-05
G,128,-0.00011218954590139565
G,129,-0.00015087777827759146
G,130,0.00014855661629175482
G,131,0.00010709069482547559
G,132,-3.860401560142491e-05
G,133,3.8023512354915315e-05
G,134,-0.00010233170927031673
G,135,-0.00013771681399386056
G,136,0.00013569159430591206
G,137,9.788304179843971e-05
G,138,-3.5308445026470923e-05
G,139,3.480041646646351e-05
G,140,-9.371828756259137e-05
G,141,-0.00012620567593393459
G,142,0.00012442815339646588
G,143,8.981379159429467e-05
G,144,-3.241754974633339e-05
G,145,3.1970416483352235e-05
G,146,-8.614831216223993e-05
G,147,-0.00011607970247170998
G,148,0.00011451107586760243
G,149,8.270273126521378e-05
G,150,-2.9867687778029235e-05
H,1,0.0
H,2,0.0
H,3,0.0
H,4,0.0
H,5,0.0
H,6,0.0
H,7,0.0
H,8,0.0
H,9,0.0
H,10,0.0
H,11,0.0
H,12,0.0
H,13,0.0
H,14,0.0
H,15,0.0
H,16,0.0
H,17,0.0
H,18,0.0
H,19,0.0
H,20,0.0
H,21,0.0
H,22,0.0
H,23,0.0
H,24,0.0
H,25,0.0
H,26,0.0
H,27,0.0
H,28,0.0
H,29,0.0
H,30,0.0
H,31,0.0
H,32,0.0
H,33,0.0
H,34,0.0
H,35,0.0
H,36,0.0
H,37,0.0
H,38,0.0
H,39,0.0
H,40,0.0
H,41,0.0
H,42,0.0
H,43,0.0
H,44,0.0
H,45,0.0
H,46,0.0
H,47,0.0
H,48,0.0
H,49,0.0
H,50,0.0
H,51,0.0
H,52,0.0
H,53,0.0
H,54,0.0
H,55,0.0
H,56,0.0
H,57,0.0
H,58,0.0
H,59,0.0
H,60,0.0
H,61,0.0
H,62,0.0
H,63,0.0
H,64,0.0
H,65,0.0
H,66,0.0
H,67,0.0
H,68,0.0
H,69,0.0
H,70,0.0
H,71,0.0
H,72,0.0
H,73,0.0
H,74,0.0
H,75,0.0
H,76,0.0
H,77,0.0
H,78,0.0
H,79,0.0
H,80,0.0
H,81,0.0
H,82,0.0
H,83,0.0
H,84,0.0
H,85,0.0
H,86,0.0
H,87,0.0
H,88,0.0
H,89,0.0
H,90,0.0
H,91,0.0
H,92,0.0
H,93,0.0
H,94,0.0
H,95,0.0
H,96,0.0
H,97,0.0
H,98,0.0
H,99,0.0
H,100,0.0
H,101,0.0
H,102,0.0
H,103,0.0
H,104,0.0
H,105,0.0
H,106,0.0
H,107,0.0
H,108,0.0
H,109,0.0
H,110,0.0
H,111,0.0
H,112,0.0
H,113,0.0
H,114,0.0
H,115,0.0
H,116,0.0
H,117,0.0
H,118,0.0
H,119,0.0
H,120,0.0
H,121,0.0
H,122,0.0
H,123,0.0
H,124,0.0
H,125,0.0
H,126,0.0
H,127,0.0
H,128,0.0
H,129,0.0
H,130,0.0
H,131,0.0
H,132,0.0
H,133,0.0
H,134,0.0
H,135,0.0
H,136,0.0
H,137,0.0
H,138,0.0
H,139,0.0
H,140,0.0
H,141,0.0
H,142,0.0
H,143,0.0
H,144,0.0
H,145,0.0
H,146,0.0
H,147,0.0
H,148,0.0
H,149,0.0
H,150,0.0
I,1,0.0
I,2,0.0
I,3,0.0
I,4,0.0
I,5,0.0
I,6,0.0
I,7,0.0
I,8,0.0
I,9,0.0
I,10,0.0
I,11,0.0
I,12,0.0
I,13,0.0
I,14,0.0
I,15,0.0
I,16,0.0
I,17,0.0
I,18,0.0
I,19,0.0
I,20,0.0
I,21,0.0
I,22,0.0
I,23,0.0
I,24,0.0
I,25,0.0
I,26,0.0
I,27,0.0
I,28,0.0
I,29,0.0
I,30,0.0
I,31,0.0
I,32,0.0
I,33,0.0
I,34,0.0
I,35,0.0
I,36,0.0
I,37,0.0
I,38,0.0
I,39,0.0
I,40,0.0
I,41,0.0
I,42,0.0
I,43,0.0
I,44,0.0
I,45,0.0
I,46,0.0
I,47,0.0
I,48,0.0
I,49,0.0
I,50,0.0
I,51,0.0
I,52,0.0
I,53,0.0
I,54,0.0
I,55,0.0
I,56,0.0
I,57,0.0
I,58,0.0
I,59,0.0
I,60,0.0
I,61,0.0
I,62,0.0
I,63,0.0
I,64,0.0
I,65,0.0
I,66,0.0
I,67,0.0
I,68,0.0
I,69,0.0
I,70,0.0
I,71,0.0
I,72,0.0
I,73,0.0
I,74,0.0
I,75,0.0
I,76,0.0
I,77,0.0
I,78,0.0
I,79,0.0
I,80,0.0
I,81,0.0
I,82,0.0
I,83,0.0
I,84,0.0
I,85,0.0
I,86,0.0
I,87,0.0
I,88,0.0
I,89,0.0
I,90,0.0
I,91,0.0
I,92,0.0
I,93,0.0
I,94,0.0
I,95,0.0
I,96,0.0
I,97,0.0
I,98,0.0
I,99,0.0
I,100,0.0
I,101,0.0
I,102,0.0
I,103,0.0
I,104,0.0
I,105,0.0
I,106,0.0
I,107,0.0
I,108,0.0
I,109,0.0
I,110,0.0
I,111,0.0
I,112,0.0
I,113,0.0
I,114,0.0
I,115,0.0
I,116,0.0
I,117,0.0
I,118,0.0
I,119,0.0
I,120,0.0
I,121,0.0
I,122,0.0
I,123,0.0
I,124,0.0
I,125,0.0
I,126,0.0
I,127,0.0
I,128,0.0
I,129,0.0
I,130,0.0
I,131,0.0
I,132,0.0
I,133,0.0
I,134,0.0
I,135,0.0
I,136,0.0
I,137,0.0
I,138,0.0
I,139,0.0
I,140,0.0
I,141,0.0
I,142,0.0
I,143,0.0
I,144,0.0
I,145,0.0
I,146,0.0
I,147,0.0
I,148,0.0
I,149,0.0
I,150,0.0
J,1,0.0
J,2,0.0
J,3,0.0
J,4,0.0
J,5,0.0
J,6,0.0
J,7,0.0
J,8,0.0
J,9,0.0
J,10,0.0
J,11,0.0
J,12,0.0
J,13,0.0
J,14,0.0
J,15,0.0
J,16,0.0
J,17,0.0
J,18,0.0
J,19,0.0
J,20,0.0
J,21,0.0
J,22,0.0
J,23,0.0
J,24,0.0
J,25,0.0
J,26,0.0
J,27,0.0
J,28,0.0
J,29,0.0
J,30,0.0
J,31,0.0
J,32,0.0
J,33,0.0
J,34,0.0
J,35,0.0
J,36,0.0
J,37,0.0
J,38,0.0
J,39,0.0
J,40,0.0
J,41,0.0
J,42,0.0
J,43,0.0
J,44,0.0
J,45,0.0
