,,0
D,96,-0.019998526880657137
D,97,-0.0197912882601306
D,98,-0.019588300688233824
D,99,-0.019389434691397665
D,100,-0.019194566001032462
E,1,0.0
E,2,0.0
E,3,0.0
E,4,0.0
E,5,0.0
E,6,0.0
E,7,0.0
E,8,0.0
E,9,0.0
E,10,0.0
E,11,0.0
E,12,0.0
E,13,0.0
E,14,0.0
E,15,0.0
E,16,0.0
E,17,0.0
E,18,0.0
E,19,0.0
E,20,0.0
E,21,0.0
E,22,0.0
E,23,0.0
E,24,0.0
E,25,0.0
E,26,0.0
E,27,0.0
E,28,0.0
E,29,0.0
E,30,0.0
E,31,0.0
E,32,0.0
E,33,0.0
E,34,0.0
E,35,0.0
E,36,0.0
E,37,0.0
E,38,0.0
E,39,0.0
E,40,0.0
E,41,0.0
E,42,0.0
E,43,0.0
E,44,0.0
E,45,0.0
E,46,0.0
E,47,0.0
E,48,0.0
E,49,0.0
E,50,0.0
E,51,0.0
E,52,0.0
E,53,0.0
E,54,0.0
E,55,0.0
E,56,0.0
E,57,0.0
E,58,0.0
E,59,0.0
E,60,0.0
E,61,0.0
E,62,0.0
E,63,0.0
E,64,0.0
E,65,0.0
E,66,0.0
E,67,0.0
E,68,0.0
E,69,0.0
E,70,0.0
E,71,0.0
E,72,0.0
E,73,0.0
E,74,0.0
E,75,0.0
E,76,0.0
E,77,0.0
E,78,0.0
E,79,0.0
E,80,0.0
E,81,0.0
E,82,0.0
E,83,0.0
E,84,0.0
E,85,0.0
E,86,0.0
E,87,0.0
E,88,0.0
E,89,0.0
E,90,0.0
E,91,0.0
E,92,0.0
E,93,0.0
E,94,0.0
E,95,0.0
E,96,0.0
E,97,0.0
E,98,0.0
E,99,0.0
E,100,0.0
F,1,2.670201155131484
F,2,0.8105694691387021
F,3,-0.39861305509519174
F,4,-0.20337400770162845
F,5,0.09006327434874474
F,6,0.022067778141582728
F,7,0.015800006835097635
F,8,0.03242277876554816
F,9,-0.034482098191625704
F,10,-0.027604782208808465
F,11,0.016542234064055146
F,12,0.005047639234653123
F,13,0.004272321848210359
F,14,0.010007030483193886
F,15,-0.011849377380951001
F,16,-0.010369746490509701
F,17,0.006698921232551246
F,18,0.002179756045005296
F,19,0.0019504756429010173
F,20,0.00479626904815803
F,21,-0.005928213192968351
F,22,-0.005389576191119419
F,23,0.0036025309739497746
F,24,0.0012087827773342996
F,25,0.0011121204311251437
F,26,0.0028047386475387763
F,27,-0.003547641999779215
F,28,-0.003294322769381762
F,29,0.0022453447898579016
F,30,0.0007670787575787194
F,31,0.000717603105383359
F,32,0.0018380260071172386
F,33,-0.0023586571307407517
F,34,-0.002219943501309836
F,35,0.0015322674274833624
F,36,0.0005296967179392043
F,37,0.0005010698358287533
F,38,0.0012969111506219236
F,39,-0.0016807769231539371
F,40,-0.0015967515426021095
F,41,0.0011118922759104286
F,42,0.0003876035934288688
F,43,0.00036957801455107103
F,44,0.0009638162534348564
F,45,-0.0012580894302966564
F,46,-0.001203396495275913
F,47,0.0008434645880735647
F,48,0.0002958671640035035
F,49,0.00028379223670224607
F,50,0.0007443245813945772
F,51,-0.0009768970078795763
F,52,-0.0009393275876501267
F,53,0.000661689362562206
F,54,0.00023322571011717697
F,55,0.00022474548902713665
F,56,0.0005920887283701259
F,57,-0.0007804312301182455
F,58,-0.000753521843280161
F,59,0.0005329187831286669
F,60,0.00018856021150564714
F,61,0.00018237833174861856
F,62,0.00048219480615033206
F,63,-0.0006377808881522923
F,64,-0.000617851471100498
F,65,0.0004383826225736592
F,66,0.0001555970604936452
F,67,0.00015095263469564607
F,68,0.00040028121932776125
F,69,-0.0005309460481314754
F,70,-0.0005157769461922278
F,71,0.0003669395514435014
F,72,0.00013057856888511188
F,73,0.0001270012440014942
F,74,0.00033759661355214937
F,75,-0.00044886835626231636
F,76,-0.000437056549159244
F,77,0.00031163762750430684
F,78,0.00011114260791391176
F,79,0.00010832898515686015
F,80,0.0002885615767670709
F,81,-0.0003844499200408892
F,82,-0.000375073445646433
F,83,0.00026795684930205037
F,84,9.574388307689169e-05
F,85,9.349116470471971e-05
F,86,0.0002494827544286592
F,87,-0.0003329655644150886
F,88,-0.0003253984123226146
F,89,0.0002328553487902046
F,90,8.333701055308548e-05
F,91,8.150548381097994e-05
F,92,0.00021783646039739385
F,93,-0.0002911709679292787
F,94,-0.0002849760181126218
F,95,0.00020422511190191887
F,96,7.3194297171994e-05
F,97,7.168517692102833e-05
F,98,0.00019185076192632005
F,99,-0.0002567787466149461
F,100,-0.00025164330136560886
G,1,2.670201155131484
G,2,-0.810569469138702
G,3,-0.3986130550951937
G,4,0.2033740077016291
G,5,0.09006327434874445
G,6,-0.0220677781415817
G,7,0.015800006835097857
G,8,-0.03242277876554733
G,9,-0.0344820981916254
G,10,0.027604782208808853
G,11,0.016542234064055222
G,12,-0.005047639234652526
G,13,0.004272321848209332
G,14,-0.010007030483193291
G,15,-0.011849377380951015
G,16,0.010369746490510118
G,17,0.006698921232550448
G,18,-0.0021797560450040818
G,19,0.0019504756429009687
G,20,-0.0047962690481568315
G,21,-0.005928213192969094
G,22,0.005389576191119801
G,23,0.0036025309739485395
G,24,-0.0012087827773345008
G,25,0.0011121204311244914
G,26,-0.002804738647538371
G,27,-0.003547641999779312
G,28,0.0032943227693825877
G,29,0.002245344789857301
G,30,-0.0007670787575783586
G,31,0.0007176031053832341
G,32,-0.001838026007117334
G,33,-0.002358657130742188
G,34,0.002219943501310155
G,35,0.001532267427483254
G,36,-0.0005296967179384861
G,37,0.0005010698358275043
G,38,-0.0012969111506208747
G,39,-0.0016807769231541175
G,40,0.001596751542602106
G,41,0.0011118922759099509
G,42,-0.00038760359342920533
G,43,0.0003695780145509184
G,44,-0.0009638162534341896
G,45,-0.0012580894302965107
G,46,0.0012033964952762148
G,47,0.0008434645880716699
G,48,-0.0002958671640034792
G,49,0.0002837922367018089
G,50,-0.0007443245813948465
G,51,-0.0009768970078797845
G,52,0.000939327587651681
G,53,0.0006616893625622997
G,54,-0.00023322571011686818
G,55,0.0002247454890264705
G,56,-0.0005920887283700771
G,57,-0.000780431230119609
G,58,0.000753521843279939
G,59,0.0005329187831284929
G,60,-0.00018856021150512672
G,61,0.00018237833174866366
G,62,-0.0004821948061491492
G,63,-0.0006377808881538015
G,64,0.0006178514711014087
G,65,0.00043838262257327523
G,66,-0.00015559706049377703
G,67,0.00015095263469465554
G,68,-0.0004002812193264517
G,69,-0.0005309460481322716
G,70,0.0005157769461924949
G,71,0.0003669395514429401
G,72,-0.00013057856888426013
G,73,0.0001270012440003753
G,74,-0.0003375966135514899
G,75,-0.0004488683562625124
G,76,0.0004370565491596881
G,77,0.00031163762750358384
G,78,-0.00011114260791292296
G,79,0.00010832898515632412
G,80,-0.00028856157676696373
G,81,-0.00038444992004124656
G,82,0.00037507344564702456
G,83,0.00026795684930119856
G,84,-9.574388307580228e-05
G,85,9.349116470468675e-05
G,86,-0.0002494827544283762
G,87,-0.00033296556441688753
G,88,0.0003253984123233397
G,89,0.0002328553487904693
G,90,-8.333701055312191e-05
G,91,8.150548381078218e-05
G,92,-0.00021783646039697305
G,93,-0.00029117096792992576
G,94,0.00028497601811345447
G,95,0.00020422511190199694
G,96,-7.319429717186562e-05
G,97,7.168517691956769e-05
G,98,-0.00019185076192577283
G,99,-0.00025677874661572155
G,100,0.0002516433013654857
H,1,0.0
H,2,0.0
H,3,0.0
H,4,0.0
H,5,0.0
H,6,0.0
H,7,0.0
H,8,0.0
H,9,0.0
H,10,0.0
H,11,0.0
H,12,0.0
H,13,0.0
H,14,0.0
H,15,0.0
H,16,0.0
H,17,0.0
H,18,0.0
H,19,0.0
H,20,0.0
H,21,0.0
H,22,0.0
H,23,0.0
H,24,0.0
H,25,0.0
H,26,0.0
H,27,0.0
H,28,0.0
H,29,0.0
H,30,0.0
H,31,0.0
H,32,0.0
H,33,0.0
H,34,0.0
H,35,0.0
H,36,0.0
H,37,0.0
H,38,0.0
H,39,0.0
H,40,0.0
H,41,0.0
H,42,0.0
H,43,0.0
H,44,0.0
H,45,0.0
H,46,0.0
H,47,0.0
H,48,0.0
H,49,0.0
H,50,0.0
H,51,0.0
H,52,0.0
H,53,0.0
H,54,0.0
H,55,0.0
H,56,0.0
H,57,0.0
H,58,0.0
H,59,0.0
H,60,0.0
H,61,0.0
H,62,0.0
H,63,0.0
H,64,0.0
H,65,0.0
H,66,0.0
H,67,0.0
H,68,0.0
H,69,0.0
H,70,0.0
H,71,0.0
H,72,0.0
H,73,0.0
H,74,0.0
H,75,0.0
H,76,0.0
H,77,0.0
H,78,0.0
H,79,0.0
H,80,0.0
H,81,0.0
H,82,0.0
H,83,0.0
H,84,0.0
H,85,0.0
H,86,0.0
H,87,0.0
H,88,0.0
H,89,0.0
H,90,0.0
H,91,0.0
H,92,0.0
H,93,0.0
H,94,0.0
H,95,0.0
H,96,0.0
H,97,0.0
H,98,0.0
H,99,0.0
H,100,0.0
I,1,0.0
I,2,0.0
I,3,0.0
I,4,0.0
I,5,0.0
I,6,0.0
I,7,0.0
I,8,0.0
I,9,0.0
I,10,0.0
I,11,0.0
I,12,0.0
I,13,0.0
I,14,0.0
I,15,0.0
I,16,0.0
I,17,0.0
I,18,0.0
I,19,0.0
I,20,0.0
I,21,0.0
I,22,0.0
I,23,0.0
I,24,0.0
I,25,0.0
I,26,0.0
I,27,0.0
I,28,0.0
I,29,0.0
I,30,0.0
I,31,0.0
I,32,0.0
I,33,0.0
I,34,0.0
I,35,0.0
I,36,0.0
I,37,0.0
I,38,0.0
I,39,0.0
I,40,0.0
I,41,0.0
I,42,0.0
I,43,0.0
I,44,0.0
I,45,0.0
I,46,0.0
I,47,0.0
I,48,0.0
I,49,0.0
I,50,0.0
I,51,0.0
I,52,0.0
I,53,0.0
I,54,0.0
I,55,0.0
I,56,0.0
I,57,0.0
I,58,0.0
I,59,0.0
I,60,0.0
I,61,0.0
I,62,0.0
I,63,0.0
I,64,0.0
I,65,0.0
I,66,0.0
I,67,0.0
I,68,0.0
I,69,0.0
I,70,0.0
I,71,0.0
I,72,0.0
I,73,0.0
I,74,0.0
I,75,0.0
I,76,0.0
I,77,0.0
I,78,0.0
I,79,0.0
I,80,0.0
I,81,0.0
I,82,0.0
I,83,0.0
I,84,0.0
I,85,0.0
I,86,0.0
I,87,0.0
I,88,0.0
I,89,0.0
I,90,0.0
I,91,0.0
I,92,0.0
I,93,0.0
I,94,0.0
I,95,0.0
I,96,0.0
I,97,0.0
I,98,0.0
I,99,0.0
I,100,0.0
J,1,0.0
J,2,0.0
J,3,0.0
J,4,0.0
J,5,0.0
J,6,0.0
J,7,0.0
J,8,0.0
J,9,0.0
J,10,0.0
J,11,0.0
J,12,0.0
J,13,0.0
J,14,0.0
J,15,0.0
J,16,0.0
J,17,0.0
J,18,0.0
J,19,0.0
J,20,0.0
J,21,0.0
J,22,0.0
J,23,0.0
J,24,0.0
J,25,0.0
J,26,0.0
J,27,0.0
J,28,0.0
J,29,0.0
J,30,0.0
J,31,0.0
J,32,0.0
J,33,0.0
J,34,0.0
J,35,0.0
J,36,0.0
J,37,0.0
J,38,0.0
J,39,0.0
J,40,0.0
J,41,0.0
J,42,0.0
J,43,0.0
J,44,0.0
J,45,0.0
J,46,0.0
J,47,0.0
J,48,0.0
J,49,0.0
J,50,0.0
J,51,0.0
J,52,0.0
J,53,0.0
J,54,0.0
J,55,0.0
J,56,0.0
J,57,0.0
J,58,0.0
J,59,0.0
J,60,0.0
J,61,0.0
J,62,0.0
J,63,0.0
J,64,0.0
J,65,0.0
J,66,0.0
J,67,0.0
J,68,0.0
J,69,0.0
J,70,0.0
J,71,0.0
J,72,0.0
J,73,0.0
J,74,0.0
J,75,0.0
J,76,0.0
J,77,0.0
J,78,0.0
J,79,0.0
J,80,0.0
J,81,0.0
J,82,0.0
J,83,0.0
J,84,0.0
J,85,0.0
J,86,0.0
J,87,0.0
J,88,0.0
J,89,0.0
J,90,0.0
J,91,0.0
J,92,0.0
J,93,0.0
J,94,0.0
J,95,0.0
J,96,0.0
J,97,0.0
J,98,0.0
J,99,0.0
J,100,0.0
K,1,0.0
K,2,0.0
K,3,0.0
K,4,0.0
K,5,0.0
K,6,0.0
K,7,0.0
K,8,0.0
K,9,0.0
K,10,0.0
K,11,0.0
K,12,0.0
K,13,0.0
K,14,0.0
K,15,0.0
K,16,0.0
K,17,0.0
K,18,0.0
K,19,0.0
K,20,0.0
K,21,0.0
K,22,0.0
K,23,0.0
K,24,0.0
K,25,0.0
K,26,0.0
K,27,0.0
K,28,0.0
K,29,0.0
K,30,0.0
K,31,0.0
K,32,0.0
K,33,0.0
K,34,0.0
K,35,0.0
K,36,0.0
K,37,0.0
K,38,0.0
K,39,0.0
K,40,0.0
K,41,0.0
K,42,0.0
K,43,0.0
K,44,0.0
K,45,0.0
K,46,0.0
K,47,0.0
K,48,0.0
K,49,0.0
K,50,0.0
K,51,0.0
K,52,0.0
K,53,0.0
K,54,0.0
K,55,0.0
K,56,0.0
K,57,0.0
K,58,0.0
K,59,0.0
K,60,0.0
K,61,0.0
K,62,0.0
K,63,0.0
K,64,0.0
K,65,0.0
K,66,0.0
K,67,0.0
K,68,0.0
K,69,0.0
K,70,0.0
K,71,0.0
K,72,0.0
K,73,0.0
K,74,0.0
K,75,0.0
K,76,0.0
K,77,0.0
K,78,0.0
K,79,0.0
K,80,0.0
K,81,0.0
K,82,0.0
K,83,0.0
K,84,0.0
K,85,0.0
K,86,0.0
K,87,0.0
K,88,0.0
K,89,0.0
K,90,0.0
K,91,0.0
K,92,0.0
K,93,0.0
K,94,0.0
K,95,0.0
K,96,0.0
K,97,0.0
K,98,0.0
K,99,0.0
K,100,0.0
L,1,0.0
L,2,0.0
L,3,0.0
L,4,0.0
L,5,0.0
L,6,0.0
L,7,0.0
L,8,0.0
L,9,0.0
L,10,0.0
L,11,0.0
L,12,0.0
L,13,0.0
L,14,0.0
L,15,0.0
L,16,0.0
L,17,0.0
L,18,0.0
L,19,0.0
L,20,0.0
L,21,0.0
L,22,0.0
L,23,0.0
L,24,0.0
L,25,0.0
L,26,0.0
L,27,0.0
L,28,0.0
L,29,0.0
L,30,0.0
L,31,0.0
L,32,0.0
L,33,0.0
L,34,0.0
L,35,0.0
L,36,0.0
L,37,0.0
L,38,0.0
L,39,0.0
L,40,0.0
L,41,0.0
L,42,0.0
L,43,0.0
L,44,0.0
L,45,0.0
L,46,0.0
L,47,0.0
L,48,0.0
L,49,0.0
L,50,0.0
L,51,0.0
L,52,0.0
L,53,0.0
L,54,0.0
L,55,0.0
L,56,0.0
L,57,0.0
L,58,0.0
L,59,0.0
L,60,0.0
L,61,0.0
L,62,0.0
L,63,0.0
L,64,0.0
L,65,0.0
L,66,0.0
L,67,0.0
L,68,0.0
L,69,0.0
L,70,0.0
L,71,0.0
L,72,0.0
L,73,0.0
L,74,0.0
L,75,0.0
L,76,0.0
L,77,0.0
L,78,0.0
L,79,0.0
L,80,0.0
L,81,0.0
L,82,0.0
L,83,0.0
L,84,0.0
L,85,0.0
L,86,0.0
L,87,0.0
L,88,0.0
L,89,0.0
L,90,0.0
L,91,0.0
L,92,0.0
L,93,0.0
L,94,0.0
L,95,0.0
L,96,0.0
L,97,0.0
L,98,0.0
L,99,0.0
L,100,0.0
M,1,0.0
M,2,0.0
M,3,0.0
M,4,0.0
M,5,0.0
M,6,0.0
M,7,0.0
M,8,0.0
M,9,0.0
M,10,0.0
M,11,0.0
M,12,0.0
M,13,0.0
M,14,0.0
M,15,0.0
M,16,0.0
M,17,0.0
M,18,0.0
M,19,0.0
M,20,0.0
M,21,0.0
M,22,0.0
M,23,0.0
M,24,0.0
M,25,0.0
M,26,0.0
M,27,0.0
M,28,0.0
M,29,0.0
M,30,0.0
M,31,0.0
M,32,0.0
M,33,0.0
M,34,0.0
M,35,0.0
M,36,0.0
M,37,0.0
M,38,0.0
M,39,0.0
M,40,0.0
M,41,0.0
M,42,0.0
M,43,0.0
M,44,0.0
M,45,0.0
M,46,0.0
M,47,0.0
M,48,0.0
M,49,0.0
M,50,0.0
M,51,0.0
M,52,0.0
M,53,0.0
M,54,0.0
M,55,0.0
M,56,0.0
M,57,0.0
M,58,0.0
M,59,0.0
M,60,0.0
M,61,0.0
M,62,0.0
M,63,0.0
M,64,0.0
M,65,0.0
M,66,0.0
M,67,0.0
M,68,0.0
M,69,0.0
M,70,0.0
M,71,0.0
M,72,0.0
M,73,0.0
M,74,0.0
M,75,0.0
M,76,0.0
M,77,0.0
M,78,0.0
M,79,0.0
M,80,0.0
M,81,0.0
M,82,0.0
M,83,0.0
M,84,0.0
M,85,0.0
M,86,0.0
M,87,0.0
M,88,0.0
M,89,0.0
M,90,0.0
M,91,0.0
M,92,0.0
M,93,0.0
M,94,0.0
M,95,0.0
M,96,0.0
M,97,0.0
M,98,0.0
M,99,0.0
M,100,0.0
N,1,0.0
N,2,0.0
N,3,0.0
N,4,0.0
N,5,0.0
N,6,0.0
N,7,0.0
N,8,0.0
N,9,0.0
N,10,0.0
N,11,0.0
N,12,0.0
N,13,0.0
N,14,0.0
N,15,0.0
N,16,0.0
N,17,0.0
N,18,0.0
N,19,0.0
N,20,0.0
N,21,0.0
N,22,0.0
N,23,0.0
N,24,0.0
N,25,0.0
N,26,0.0
N,27,0.0
N,28,0.0
N,29,0.0
N,30,0.0
N,31,0.0
N,32,0.0
N,33,0.0
N,34,0.0
N,35,0.0
N,36,0.0
N,37,0.0
N,38,0.0
N,39,0.0
N,40,0.0
N,41,0.0
N,42,0.0
N,43,0.0
N,44,0.0
N,45,0.0
N,46,0.0
N,47,0.0
N,48,0.0
N,49,0.0
N,50,0.0
N,51,0.0
N,52,0.0
N,53,0.0
N,54,0.0
N,55,0.0
N,56,0.0
N,57,0.0
N,58,0.0
N,59,0.0
N,60,0.0
N,61,0.0
N,62,0.0
N,63,0.0
N,64,0.0
N,65,0.0
N,66,0.0
N,67,0.0
N,68,0.0
N,69,0.0
N,70,0.0
N,71,0.0
N,72,0.0
N,73,0.0
N,74,0.0
N,75,0.0
N,76,0.0
N,77,0.0
N,78,0.0
N,79,0.0
N,80,0.0
N,81,0.0
N,82,0.0
N,83,0.0
N,84,0.0
N,85,0.0
N,86,0.0
N,87,0.0
N,88,0.0
N,89,0.0
N,90,0.0
N,91,0.0
N,92,0.0
N,93,0.0
N,94,0.0
N,95,0.0
N,96,0.0
N,97,0.0
N,98,0.0
N,99,0.0
N,100,0.0
O,1,0.0
O,2,0.0
O,3,0.0
O,4,0.0
O,5,0.0
O,6,0.0
O,7,0.0
O,8,0.0
O,9,0.0
O,10,0.0
O,11,0.0
O,12,0.0
O,13,0.0
O,14,0.0
O,15,0.0
O,16,0.0
O,17,0.0
O,18,0.0
O,19,0.0
O,20,0.0
O,21,0.0
O,22,0.0
O,23,0.0
O,24,0.0
O,25,0.0
O,26,0.0
O,27,0.0
O,28,0.0
O,29,0.0
O,30,0.0
O,31,0.0
O,32,0.0
O,33,0.0
O,34,0.0
O,35,0.0
O,36,0.0
O,37,0.0
O,38,0.0
O,39,0.0
O,40,0.0
O,41,0.0
O,42,0.0
O,43,0.0
O,44,0.0
O,45,0.0
O,46,0.0
O,47,0.0
O,48,0.0
O,49,0.0
O,50,0.0
O,51,0.0
O,52,0.0
O,53,0.0
O,54,0.0
O,55,0.0
O,56,0.0
O,57,0.0
O,58,0.0
O,59,0.0
O,60,0.0
O,61,0.0
O,62,0.0
O,63,0.0
O,64,0.0
O,65,0.0
O,66,0.0
O,67,0.0
O,68,0.0
O,69,0.0
O,70,0.0
O,71,0.0
O,72,0.0
O,73,0.0
O,74,0.0
O,75,0.0
O,76,0.0
O,77,0.0
O,78,0.0
O,79,0.0
O,80,0.0
O,81,0.0
O,82,0.0
O,83,0.0
O,84,0.0
O,85,0.0
O,86,0.0
O,87,0.0
O,88,0.0
O,89,0.0
O,90,0.0
O,91,0.0
O,92,0.0
O,93,0.0
O,94,0.0
O,95,0.0
O,96,0.0
O,97,0.0
O,98,0.0
O,99,0.0
O,100,0.0
