,,0
O,24,0.15915494309189532
O,25,-0.1502616398617173
O,26,0.14457580406476145
O,27,-0.1414710605261293
O,28,0.13843311568790506
O,29,-0.13359248672238178
O,30,0.1273239544735163
O,31,-0.1215731911746163
O,32,0.11782378452442552
O,33,-0.1157490495213785
O,34,0.11371096410428241
O,35,-0.11042415766429065
O,36,0.10610329539459688
O,37,-0.10208192003216887
O,38,0.09942511576055732
O,39,-0.09794150344116642
O,40,0.09648011644361473
O,41,-0.09410345326828613
O,42,0.09094568176679733
O,43,-0.08797645231437104
O,44,0.08599596020840794
O,45,-0.08488263631567755
O,46,0.08378378927930835
O,47,-0.08198561192812215
O,48,0.07957747154594766
O,49,-0.0772956152163703
O,50,0.07576259630748422
O,51,-0.07489644380795077
O,52,0.07404024035512176
O,53,-0.07263244163561935
O,54,0.07073553026306462
O,55,-0.06892730047594643
O,56,0.06770561306567073
O,57,-0.06701260761764016
O,58,0.06632673059616
O,59,-0.06519472575687668
O,60,0.06366197723675815
O,61,-0.062193871471370836
O,62,0.06119748032756932
O,63,-0.06063045451119822
O,64,0.06006870935808477
O,65,-0.05913873424021793
O,66,0.05787452476068924
O,67,-0.05665887893744794
O,68,0.055830758257873966
O,69,-0.05535824107544188
O,70,0.054889743946111874
O,71,-0.054112172975630556
O,72,0.05305164769729844
O,73,-0.052028526807175235
O,74,0.051329389698619846
O,75,-0.05092958178940653
O,76,0.0505329046297059
O,77,-0.04987312797695842
O,78,0.04897075172058318
O,79,-0.0480977938087918
O,80,0.04749969528044928
O,81,-0.0471570201753764
O,82,0.04681683059881232
O,83,-0.04624997642337342
O,84,0.04547284088339867
O,85,-0.04471925854199345
O,86,0.04420177955653165
O,87,-0.043904811887419445
O,88,0.04360985030367346
O,89,-0.04311758608582912
O,90,0.04244131815783876
O,91,-0.04178419934441921
O,92,0.041332073890045035
O,93,-0.04107224337855367
O,94,0.0408140552916342
O,95,-0.04038257187712857
O,96,0.03978873577297383
O,97,-0.03921067771031657
O,98,0.03881226418269201
O,99,-0.03858301650712613
O,100,0.038355130436211284
P,1,0.0
P,2,0.0
P,3,0.0
P,4,0.0
P,5,0.0
P,6,0.0
P,7,0.0
P,8,0.0
P,9,0.0
P,10,0.0
P,11,0.0
P,12,0.0
P,13,0.0
P,14,0.0
P,15,0.0
P,16,0.0
P,17,0.0
P,18,0.0
P,19,0.0
P,20,0.0
P,21,0.0
P,22,0.0
P,23,0.0
P,24,0.0
P,25,0.0
P,26,0.0
P,27,0.0
P,28,0.0
P,29,0.0
P,30,0.0
P,31,0.0
P,32,0.0
P,33,0.0
P,34,0.0
P,35,0.0
P,36,0.0
P,37,0.0
P,38,0.0
P,39,0.0
P,40,0.0
P,41,0.0
P,42,0.0
P,43,0.0
P,44,0.0
P,45,0.0
P,46,0.0
P,47,0.0
P,48,0.0
P,49,0.0
P,50,0.0
P,51,0.0
P,52,0.0
P,53,0.0
P,54,0.0
P,55,0.0
P,56,0.0
P,57,0.0
P,58,0.0
P,59,0.0
P,60,0.0
P,61,0.0
P,62,0.0
P,63,0.0
P,64,0.0
P,65,0.0
P,66,0.0
P,67,0.0
P,68,0.0
P,69,0.0
P,70,0.0
P,71,0.0
P,72,0.0
P,73,0.0
P,74,0.0
P,75,0.0
P,76,0.0
P,77,0.0
P,78,0.0
P,79,0.0
P,80,0.0
P,81,0.0
P,82,0.0
P,83,0.0
P,84,0.0
P,85,0.0
P,86,0.0
P,87,0.0
P,88,0.0
P,89,0.0
P,90,0.0
P,91,0.0
P,92,0.0
P,93,0.0
P,94,0.0
P,95,0.0
P,96,0.0
P,97,0.0
P,98,0.0
P,99,0.0
P,100,0.0
